what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1415041181307
arch,sysinfo,,,"x86",1415041181307
ws,sysinfo,,,"win32",1415041181307
locale,sysinfo,,,"en_US",1415041181307
processors,sysinfo,,,"4",1415041181307
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1415041181307
java.runtime.version,sysinfo,,,"1.7.0_71-b14",1415041181307
java.specification.name,sysinfo,,,"Java Platform API Specification",1415041181307
java.specification.vendor,sysinfo,,,"Oracle Corporation",1415041181307
java.specification.version,sysinfo,,,"1.7",1415041181307
java.vendor,sysinfo,,,"Oracle Corporation",1415041181307
java.version,sysinfo,,,"1.7.0_71",1415041181307
java.vm.info,sysinfo,,,"mixed mode, sharing",1415041181307
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1415041181307
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1415041181307
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1415041181307
java.vm.specification.version,sysinfo,,,"1.7",1415041181307
java.vm.vendor,sysinfo,,,"Oracle Corporation",1415041181307
java.vm.version,sysinfo,,,"24.71-b01",1415041181307
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1415041181328
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.106.v20090814,"org.eclipse.jst.server.tomcat.core",1415041181430
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1415041181684
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1415041181982
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1415041182179
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1415041182232
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1415041182418
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1415041182575
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1415041182589
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1415041182792
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1415041182804
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1415041182887
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1415041182891
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1415041182924
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1415041182934
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415041184762
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1415041184853
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415041191899
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1415041230690
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1415041232238
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1415041232724
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1415041233172
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041233656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041233680
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1415041237568
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041237657
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041239633
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415041281572
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1415041283008
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041284540
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041380727
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415041389000
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1415041389354
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1415041389393
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1415041389394
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041404061
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041422698
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415041423308
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415041424684
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415041428916
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415041430205
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041434976
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041435148
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415041445219
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1415041447975
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041454461
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041548342
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1415041548363
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041597595
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415041599179
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415044423240
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415044424745
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1415044432350
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1415044432430
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1415044432463
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1415044432636
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1415044432689
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1415044432704
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1415044433356
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1415044442894
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1415044450913
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1415044456535
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415044464318
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415044642872
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1415044652062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415044661091
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415044662801
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1415044672181
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415044683992
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415044684129
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415044684341
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415044686793
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415044701768
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415045967422
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415045970071
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415045986755
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415046051338
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415046051353
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415046051353
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415046062472
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415046098524
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415046098546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415046098546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415046111959
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415046114525
