what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414995485563
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415037275319
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415037280663
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039476770
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415039479187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039485865
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1415039565575
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039565764
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415039565782
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415039565782
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1415039577528
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039577685
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039578545
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039578699
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039580817
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039582478
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039583076
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039583227
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039583998
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415039586666
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415039587131
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415039587254
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1415039692164
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415039835743
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040016059
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040076478
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040172174
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415040210580
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040250274
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040252802
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1415040252810
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040350020
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040377021
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040394496
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040410597
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415040410615
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415040410615
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040484838
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040496598
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040504958
started,bundle,org.eclipse.wst.web.ui,1.1.301.v201001252130,"org.eclipse.wst.web.ui",1415040516529
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040520812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415040520828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415040520828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040529169
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040594367
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415040594379
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415040594379
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040602041
started,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.300.v200809052300,"org.eclipse.jst.j2ee.jca.ui",1415040606791
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040647258
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415040647278
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1415040647278
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040693396
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040725856
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1415040725875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040732904
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040732970
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040733809
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040738408
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415040747192
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415040753460
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1415040753962
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1415040754042
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415040763739
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1415040768039
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040768212
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040773153
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1415040776743
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415040786359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040804674
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415040819645
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1415040822714
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1415040824963
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1415040825167
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1415040825324
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1415040825966
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1415040826000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1415040826041
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1415040826080
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1415040826120
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1415040826158
