what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1414972629102
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414972631502
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414972631522
started,bundle,org.eclipse.jst.server.generic.core,1.0.506.v20090817,"org.eclipse.jst.server.generic.core",1414972636422
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.jst.server.preview.adapter",1414972636422
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1414972636642
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.102.v20090424,"org.eclipse.jst.server.tomcat.ui",1414972636692
opened,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1414972636872
started,bundle,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser",1414972639453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414972640154
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414972640164
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414972640834
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414972711802
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414972715502
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414972878523
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414972961367
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414972963778
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1414972966443
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414972966543
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414972973850
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414972984153
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414972984275
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973003217
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973018620
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1414973038435
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1414973038534
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973046217
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973070058
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973084118
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973116528
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1414973120668
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973123878
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1414973130138
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973132638
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973132708
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973134528
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414973141718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1414973148628
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414973155938
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414973164459
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414973173229
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414973176039
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414973179199
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414973180889
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1414973180899
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414973185765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414973185785
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414973186475
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414973233241
