what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1413828908504
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413828909714
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1413828998815
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1413829006309
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1413829010924
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413829013688
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413829028596
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413829031954
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413829034612
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413847342303
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1413847347053
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413847403003
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413847609034
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1413847611854
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413847720334
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413849158738
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413849161868
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413849234998
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413849369468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413849386898
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413849394598
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1413849445348
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413849572268
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413849583558
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413849594378
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413849595428
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413849602028
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413849603398
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413849620438
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1413849662270
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1413849711220
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413849714020
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413849795771
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413849892161
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413849932671
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413849934691
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413849952811
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413849956561
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1413849969572
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413849979262
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1413850045283
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850048123
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850049553
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1413850049553
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850057529
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850091492
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413850106011
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413850151468
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1413850155208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850159119
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850160669
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1413850160689
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850164947
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850187550
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413850227224
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850241090
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850251426
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413850276577
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1413850280587
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850283998
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850285818
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1413850285828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850290142
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850320454
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413850355425
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413850379867
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1413850388403
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850389583
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850428443
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850436433
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413850438843
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413850469273
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413850473813
